period_end,air_temp,dni,ghi
2023-02-11 00:30:00+00:00,2,0,0
2023-02-11 01:00:00+00:00,2,0,0
2023-02-11 01:30:00+00:00,2,0,0
2023-02-11 02:00:00+00:00,1,0,0
2023-02-11 02:30:00+00:00,1,0,0
2023-02-11 03:00:00+00:00,1,0,0
2023-02-11 03:30:00+00:00,1,0,0
2023-02-11 04:00:00+00:00,1,0,0
2023-02-11 04:30:00+00:00,1,0,0
2023-02-11 05:00:00+00:00,1,0,0
2023-02-11 05:30:00+00:00,1,0,0
2023-02-11 06:00:00+00:00,0,0,0
2023-02-11 06:30:00+00:00,0,6,3
2023-02-11 07:00:00+00:00,1,251,52
2023-02-11 07:30:00+00:00,1,499,131
2023-02-11 08:00:00+00:00,3,631,217
2023-02-11 08:30:00+00:00,4,715,299
2023-02-11 09:00:00+00:00,5,773,375
2023-02-11 09:30:00+00:00,7,814,441
2023-02-11 10:00:00+00:00,8,845,496
2023-02-11 10:30:00+00:00,9,869,538
2023-02-11 11:00:00+00:00,10,883,565
2023-02-11 11:30:00+00:00,11,888,577
2023-02-11 12:00:00+00:00,11,883,574
2023-02-11 12:30:00+00:00,12,868,555
2023-02-11 13:00:00+00:00,12,850,522
2023-02-11 13:30:00+00:00,12,827,476
2023-02-11 14:00:00+00:00,12,794,417
2023-02-11 14:30:00+00:00,13,748,347
2023-02-11 15:00:00+00:00,12,681,269
2023-02-11 15:30:00+00:00,12,583,185
2023-02-11 16:00:00+00:00,12,434,101
2023-02-11 16:30:00+00:00,11,132,28
2023-02-11 17:00:00+00:00,10,0,0
2023-02-11 17:30:00+00:00,9,0,0
2023-02-11 18:00:00+00:00,9,0,0
2023-02-11 18:30:00+00:00,8,0,0
2023-02-11 19:00:00+00:00,7,0,0
2023-02-11 19:30:00+00:00,7,0,0
2023-02-11 20:00:00+00:00,6,0,0
2023-02-11 20:30:00+00:00,6,0,0
2023-02-11 21:00:00+00:00,5,0,0
2023-02-11 21:30:00+00:00,5,0,0
2023-02-11 22:00:00+00:00,5,0,0
2023-02-11 22:30:00+00:00,4,0,0
2023-02-11 23:00:00+00:00,4,0,0
2023-02-11 23:30:00+00:00,4,0,0
2023-02-12 00:00:00+00:00,3,0,0
2023-02-12 00:30:00+00:00,3,0,0
2023-02-12 01:00:00+00:00,3,0,0
2023-02-12 01:30:00+00:00,3,0,0
2023-02-12 02:00:00+00:00,3,0,0
2023-02-12 02:30:00+00:00,3,0,0
2023-02-12 03:00:00+00:00,3,0,0
2023-02-12 03:30:00+00:00,3,0,0
2023-02-12 04:00:00+00:00,2,0,0
2023-02-12 04:30:00+00:00,2,0,0
2023-02-12 05:00:00+00:00,2,0,0
2023-02-12 05:30:00+00:00,2,0,0
2023-02-12 06:00:00+00:00,2,0,0
2023-02-12 06:30:00+00:00,2,0,3
2023-02-12 07:00:00+00:00,2,337,58
2023-02-12 07:30:00+00:00,2,601,142
2023-02-12 08:00:00+00:00,4,715,228
2023-02-12 08:30:00+00:00,5,788,311
2023-02-12 09:00:00+00:00,6,838,387
2023-02-12 09:30:00+00:00,7,872,452
2023-02-12 10:00:00+00:00,9,894,505
2023-02-12 10:30:00+00:00,10,910,546
2023-02-12 11:00:00+00:00,11,920,573
2023-02-12 11:30:00+00:00,11,924,585
2023-02-12 12:00:00+00:00,12,536,471
2023-02-12 12:30:00+00:00,13,0,281
2023-02-12 13:00:00+00:00,13,4,283
2023-02-12 13:30:00+00:00,14,291,367
2023-02-12 14:00:00+00:00,14,91,276
2023-02-12 14:30:00+00:00,15,0,166
2023-02-12 15:00:00+00:00,15,81,167
2023-02-12 15:30:00+00:00,15,546,185
2023-02-12 16:00:00+00:00,14,129,79
2023-02-12 16:30:00+00:00,13,186,33
2023-02-12 17:00:00+00:00,13,0,0
2023-02-12 17:30:00+00:00,12,0,0
2023-02-12 18:00:00+00:00,11,0,0
2023-02-12 18:30:00+00:00,10,0,0
2023-02-12 19:00:00+00:00,10,0,0
2023-02-12 19:30:00+00:00,9,0,0
2023-02-12 20:00:00+00:00,8,0,0
2023-02-12 20:30:00+00:00,8,0,0
2023-02-12 21:00:00+00:00,7,0,0
2023-02-12 21:30:00+00:00,6,0,0
2023-02-12 22:00:00+00:00,6,0,0
2023-02-12 22:30:00+00:00,6,0,0
2023-02-12 23:00:00+00:00,5,0,0
2023-02-12 23:30:00+00:00,5,0,0
2023-02-13 00:00:00+00:00,5,0,0
2023-02-13 00:30:00+00:00,5,0,0
2023-02-13 01:00:00+00:00,5,0,0
2023-02-13 01:30:00+00:00,4,0,0
2023-02-13 02:00:00+00:00,4,0,0
2023-02-13 02:30:00+00:00,4,0,0
2023-02-13 03:00:00+00:00,3,0,0
2023-02-13 03:30:00+00:00,3,0,0
2023-02-13 04:00:00+00:00,3,0,0
2023-02-13 04:30:00+00:00,3,0,0
2023-02-13 05:00:00+00:00,3,0,0
2023-02-13 05:30:00+00:00,3,0,0
2023-02-13 06:00:00+00:00,3,0,0
2023-02-13 06:30:00+00:00,3,4,5
2023-02-13 07:00:00+00:00,3,334,62
2023-02-13 07:30:00+00:00,3,561,144
2023-02-13 08:00:00+00:00,5,679,231
2023-02-13 08:30:00+00:00,6,757,314
2023-02-13 09:00:00+00:00,8,809,390
2023-02-13 09:30:00+00:00,10,847,456
2023-02-13 10:00:00+00:00,11,873,511
2023-02-13 10:30:00+00:00,12,891,553
2023-02-13 11:00:00+00:00,13,903,580
2023-02-13 11:30:00+00:00,13,907,593
2023-02-13 12:00:00+00:00,14,900,589
2023-02-13 12:30:00+00:00,14,827,558
2023-02-13 13:00:00+00:00,14,414,439
2023-02-13 13:30:00+00:00,14,773,476
2023-02-13 14:00:00+00:00,14,791,427
2023-02-13 14:30:00+00:00,14,759,359
2023-02-13 15:00:00+00:00,14,694,280
2023-02-13 15:30:00+00:00,14,599,195
2023-02-13 16:00:00+00:00,14,451,110
2023-02-13 16:30:00+00:00,13,159,34
2023-02-13 17:00:00+00:00,12,0,0
2023-02-13 17:30:00+00:00,11,0,0
2023-02-13 18:00:00+00:00,11,0,0
2023-02-13 18:30:00+00:00,10,0,0
2023-02-13 19:00:00+00:00,10,0,0
2023-02-13 19:30:00+00:00,10,0,0
2023-02-13 20:00:00+00:00,9,0,0
2023-02-13 20:30:00+00:00,9,0,0
2023-02-13 21:00:00+00:00,8,0,0
2023-02-13 21:30:00+00:00,7,0,0
2023-02-13 22:00:00+00:00,7,0,0
2023-02-13 22:30:00+00:00,7,0,0
2023-02-13 23:00:00+00:00,6,0,0
2023-02-13 23:30:00+00:00,6,0,0
2023-02-14 00:00:00+00:00,6,0,0
2023-02-14 00:30:00+00:00,5,0,0
2023-02-14 01:00:00+00:00,5,0,0
2023-02-14 01:30:00+00:00,5,0,0
2023-02-14 02:00:00+00:00,5,0,0
2023-02-14 02:30:00+00:00,4,0,0
2023-02-14 03:00:00+00:00,4,0,0
2023-02-14 03:30:00+00:00,4,0,0
2023-02-14 04:00:00+00:00,4,0,0
2023-02-14 04:30:00+00:00,4,0,0
2023-02-14 05:00:00+00:00,3,0,0
2023-02-14 05:30:00+00:00,3,0,0
2023-02-14 06:00:00+00:00,3,0,0
2023-02-14 06:30:00+00:00,3,24,7
2023-02-14 07:00:00+00:00,4,402,67
2023-02-14 07:30:00+00:00,4,621,152
2023-02-14 08:00:00+00:00,5,733,240
2023-02-14 08:30:00+00:00,6,806,325
2023-02-14 09:00:00+00:00,7,857,403
2023-02-14 09:30:00+00:00,8,892,470
2023-02-14 10:00:00+00:00,9,917,526
2023-02-14 10:30:00+00:00,10,933,567
2023-02-14 11:00:00+00:00,11,942,594
2023-02-14 11:30:00+00:00,12,945,606
2023-02-14 12:00:00+00:00,13,942,603
2023-02-14 12:30:00+00:00,13,934,584
2023-02-14 13:00:00+00:00,14,918,550
2023-02-14 13:30:00+00:00,14,892,502
2023-02-14 14:00:00+00:00,14,860,442
2023-02-14 14:30:00+00:00,15,819,371
2023-02-14 15:00:00+00:00,15,762,292
2023-02-14 15:30:00+00:00,15,677,206
2023-02-14 16:00:00+00:00,14,543,119
2023-02-14 16:30:00+00:00,14,236,40
2023-02-14 17:00:00+00:00,13,2,1
2023-02-14 17:30:00+00:00,12,0,0
2023-02-14 18:00:00+00:00,12,0,0
2023-02-14 18:30:00+00:00,11,0,0
2023-02-14 19:00:00+00:00,11,0,0
2023-02-14 19:30:00+00:00,10,0,0
2023-02-14 20:00:00+00:00,10,0,0
2023-02-14 20:30:00+00:00,9,0,0
2023-02-14 21:00:00+00:00,8,0,0
2023-02-14 21:30:00+00:00,7,0,0
2023-02-14 22:00:00+00:00,7,0,0
2023-02-14 22:30:00+00:00,6,0,0
2023-02-14 23:00:00+00:00,6,0,0
2023-02-14 23:30:00+00:00,5,0,0
2023-02-15 00:00:00+00:00,5,0,0
2023-02-15 00:30:00+00:00,4,0,0
2023-02-15 01:00:00+00:00,4,0,0
2023-02-15 01:30:00+00:00,4,0,0
2023-02-15 02:00:00+00:00,3,0,0
2023-02-15 02:30:00+00:00,3,0,0
2023-02-15 03:00:00+00:00,3,0,0
2023-02-15 03:30:00+00:00,3,0,0
2023-02-15 04:00:00+00:00,3,0,0
2023-02-15 04:30:00+00:00,2,0,0
2023-02-15 05:00:00+00:00,2,0,0
2023-02-15 05:30:00+00:00,2,0,0
2023-02-15 06:00:00+00:00,2,0,0
2023-02-15 06:30:00+00:00,2,16,7
2023-02-15 07:00:00+00:00,2,421,72
2023-02-15 07:30:00+00:00,3,631,159
2023-02-15 08:00:00+00:00,5,740,248
2023-02-15 08:30:00+00:00,6,811,334
2023-02-15 09:00:00+00:00,8,858,412
2023-02-15 09:30:00+00:00,10,886,478
2023-02-15 10:00:00+00:00,11,906,533
2023-02-15 10:30:00+00:00,12,922,574
2023-02-15 11:00:00+00:00,13,930,601
2023-02-15 11:30:00+00:00,14,934,613
2023-02-15 12:00:00+00:00,14,930,609
2023-02-15 12:30:00+00:00,15,917,590
2023-02-15 13:00:00+00:00,15,901,557
2023-02-15 13:30:00+00:00,16,880,509
2023-02-15 14:00:00+00:00,16,851,449
2023-02-15 14:30:00+00:00,16,809,378
2023-02-15 15:00:00+00:00,16,746,297
2023-02-15 15:30:00+00:00,16,650,210
2023-02-15 16:00:00+00:00,15,508,121
2023-02-15 16:30:00+00:00,14,221,42
2023-02-15 17:00:00+00:00,12,2,1
2023-02-15 17:30:00+00:00,11,0,0
2023-02-15 18:00:00+00:00,11,0,0
2023-02-15 18:30:00+00:00,11,0,0
2023-02-15 19:00:00+00:00,10,0,0
2023-02-15 19:30:00+00:00,10,0,0
2023-02-15 20:00:00+00:00,9,0,0
2023-02-15 20:30:00+00:00,8,0,0
2023-02-15 21:00:00+00:00,7,0,0
2023-02-15 21:30:00+00:00,7,0,0
2023-02-15 22:00:00+00:00,6,0,0
2023-02-15 22:30:00+00:00,6,0,0
2023-02-15 23:00:00+00:00,6,0,0
2023-02-15 23:30:00+00:00,6,0,0
2023-02-16 00:00:00+00:00,6,0,0
2023-02-16 00:30:00+00:00,6,0,0
2023-02-16 01:00:00+00:00,6,0,0
2023-02-16 01:30:00+00:00,6,0,0
2023-02-16 02:00:00+00:00,5,0,0
2023-02-16 02:30:00+00:00,5,0,0
2023-02-16 03:00:00+00:00,5,0,0
2023-02-16 03:30:00+00:00,5,0,0
2023-02-16 04:00:00+00:00,5,0,0
2023-02-16 04:30:00+00:00,5,0,0
2023-02-16 05:00:00+00:00,5,0,0
2023-02-16 05:30:00+00:00,5,0,0
2023-02-16 06:00:00+00:00,5,0,0
2023-02-16 06:30:00+00:00,5,3,6
2023-02-16 07:00:00+00:00,5,0,19
2023-02-16 07:30:00+00:00,6,0,51
2023-02-16 08:00:00+00:00,7,0,91
2023-02-16 08:30:00+00:00,8,0,148
2023-02-16 09:00:00+00:00,9,0,195
2023-02-16 09:30:00+00:00,10,0,210
2023-02-16 10:00:00+00:00,10,0,242
2023-02-16 10:30:00+00:00,11,0,246
2023-02-16 11:00:00+00:00,11,0,248
2023-02-16 11:30:00+00:00,12,0,241
2023-02-16 12:00:00+00:00,12,0,207
2023-02-16 12:30:00+00:00,13,0,174
2023-02-16 13:00:00+00:00,13,0,199
2023-02-16 13:30:00+00:00,13,0,192
2023-02-16 14:00:00+00:00,13,0,150
2023-02-16 14:30:00+00:00,13,0,135
2023-02-16 15:00:00+00:00,13,0,124
2023-02-16 15:30:00+00:00,13,0,96
2023-02-16 16:00:00+00:00,12,254,103
2023-02-16 16:30:00+00:00,12,120,38
2023-02-16 17:00:00+00:00,12,0,1
2023-02-16 17:30:00+00:00,11,0,0
2023-02-16 18:00:00+00:00,11,0,0
2023-02-16 18:30:00+00:00,10,0,0
2023-02-16 19:00:00+00:00,10,0,0
2023-02-16 19:30:00+00:00,10,0,0
2023-02-16 20:00:00+00:00,10,0,0
2023-02-16 20:30:00+00:00,9,0,0
2023-02-16 21:00:00+00:00,9,0,0
2023-02-16 21:30:00+00:00,9,0,0
2023-02-16 22:00:00+00:00,8,0,0
2023-02-16 22:30:00+00:00,8,0,0
2023-02-16 23:00:00+00:00,8,0,0
2023-02-16 23:30:00+00:00,8,0,0
2023-02-17 00:00:00+00:00,8,0,0
2023-02-17 00:30:00+00:00,8,0,0
2023-02-17 01:00:00+00:00,8,0,0
2023-02-17 01:30:00+00:00,7,0,0
2023-02-17 02:00:00+00:00,7,0,0
2023-02-17 02:30:00+00:00,7,0,0
2023-02-17 03:00:00+00:00,7,0,0
2023-02-17 03:30:00+00:00,7,0,0
2023-02-17 04:00:00+00:00,7,0,0
2023-02-17 04:30:00+00:00,7,0,0
2023-02-17 05:00:00+00:00,7,0,0
2023-02-17 05:30:00+00:00,7,0,0
2023-02-17 06:00:00+00:00,7,0,0
2023-02-17 06:30:00+00:00,8,4,8
2023-02-17 07:00:00+00:00,8,16,47
2023-02-17 07:30:00+00:00,8,0,76
2023-02-17 08:00:00+00:00,9,0,136
2023-02-17 08:30:00+00:00,9,48,216
2023-02-17 09:00:00+00:00,10,354,328
2023-02-17 09:30:00+00:00,11,340,376
2023-02-17 10:00:00+00:00,11,494,452
2023-02-17 10:30:00+00:00,12,469,479
2023-02-17 11:00:00+00:00,13,386,479
2023-02-17 11:30:00+00:00,13,408,494
2023-02-17 12:00:00+00:00,13,787,584
2023-02-17 12:30:00+00:00,14,97,363
2023-02-17 13:00:00+00:00,14,303,416
2023-02-17 13:30:00+00:00,14,793,498
2023-02-17 14:00:00+00:00,14,769,440
2023-02-17 14:30:00+00:00,14,757,375
2023-02-17 15:00:00+00:00,14,694,295
2023-02-17 15:30:00+00:00,14,604,210
2023-02-17 16:00:00+00:00,13,473,124
2023-02-17 16:30:00+00:00,13,222,45
2023-02-17 17:00:00+00:00,12,4,2
2023-02-17 17:30:00+00:00,11,0,0
2023-02-17 18:00:00+00:00,11,0,0
2023-02-17 18:30:00+00:00,11,0,0
2023-02-17 19:00:00+00:00,11,0,0
2023-02-17 19:30:00+00:00,11,0,0
2023-02-17 20:00:00+00:00,10,0,0
2023-02-17 20:30:00+00:00,10,0,0
2023-02-17 21:00:00+00:00,9,0,0
2023-02-17 21:30:00+00:00,9,0,0
2023-02-17 22:00:00+00:00,8,0,0
2023-02-17 22:30:00+00:00,8,0,0
2023-02-17 23:00:00+00:00,7,0,0
2023-02-17 23:30:00+00:00,7,0,0
2023-02-18 00:00:00+00:00,6,0,0
2023-02-18 00:30:00+00:00,6,0,0
2023-02-18 01:00:00+00:00,6,0,0
2023-02-18 01:30:00+00:00,6,0,0
2023-02-18 02:00:00+00:00,6,0,0
2023-02-18 02:30:00+00:00,6,0,0
2023-02-18 03:00:00+00:00,5,0,0
2023-02-18 03:30:00+00:00,5,0,0
2023-02-18 04:00:00+00:00,5,0,0
2023-02-18 04:30:00+00:00,5,0,0
2023-02-18 05:00:00+00:00,5,0,0
2023-02-18 05:30:00+00:00,5,0,0
2023-02-18 06:00:00+00:00,5,0,0
2023-02-18 06:30:00+00:00,5,1,9
2023-02-18 07:00:00+00:00,5,331,75
2023-02-18 07:30:00+00:00,6,562,161
2023-02-18 08:00:00+00:00,7,670,248
2023-02-18 08:30:00+00:00,8,743,331
2023-02-18 09:00:00+00:00,9,786,406
2023-02-18 09:30:00+00:00,10,805,469
2023-02-18 10:00:00+00:00,11,821,520
2023-02-18 10:30:00+00:00,12,839,560
2023-02-18 11:00:00+00:00,12,850,587
2023-02-18 11:30:00+00:00,13,855,599
2023-02-18 12:00:00+00:00,13,408,478
2023-02-18 12:30:00+00:00,13,0,316
2023-02-18 13:00:00+00:00,13,229,393
2023-02-18 13:30:00+00:00,14,783,495
2023-02-18 14:00:00+00:00,14,503,390
2023-02-18 14:30:00+00:00,14,608,353
2023-02-18 15:00:00+00:00,13,397,256
2023-02-18 15:30:00+00:00,13,551,206
2023-02-18 16:00:00+00:00,13,448,124
2023-02-18 16:30:00+00:00,13,176,45
2023-02-18 17:00:00+00:00,12,0,2
2023-02-18 17:30:00+00:00,12,0,0
2023-02-18 18:00:00+00:00,12,0,0
2023-02-18 18:30:00+00:00,12,0,0
2023-02-18 19:00:00+00:00,11,0,0
2023-02-18 19:30:00+00:00,11,0,0
2023-02-18 20:00:00+00:00,11,0,0
2023-02-18 20:30:00+00:00,11,0,0
2023-02-18 21:00:00+00:00,11,0,0
2023-02-18 21:30:00+00:00,10,0,0
2023-02-18 22:00:00+00:00,10,0,0
2023-02-18 22:30:00+00:00,10,0,0
2023-02-18 23:00:00+00:00,10,0,0
2023-02-18 23:30:00+00:00,10,0,0
2023-02-19 00:00:00+00:00,10,0,0
2023-02-19 00:30:00+00:00,10,0,0
2023-02-19 01:00:00+00:00,10,0,0
2023-02-19 01:30:00+00:00,10,0,0
2023-02-19 02:00:00+00:00,10,0,0
2023-02-19 02:30:00+00:00,10,0,0
2023-02-19 03:00:00+00:00,10,0,0
2023-02-19 03:30:00+00:00,10,0,0
2023-02-19 04:00:00+00:00,10,0,0
2023-02-19 04:30:00+00:00,10,0,0
2023-02-19 05:00:00+00:00,10,0,0
2023-02-19 05:30:00+00:00,10,0,0
2023-02-19 06:00:00+00:00,10,0,0
2023-02-19 06:30:00+00:00,10,0,2
2023-02-19 07:00:00+00:00,10,0,17
2023-02-19 07:30:00+00:00,10,0,42
2023-02-19 08:00:00+00:00,11,0,87
2023-02-19 08:30:00+00:00,11,0,171
2023-02-19 09:00:00+00:00,12,605,379
2023-02-19 09:30:00+00:00,12,746,462
2023-02-19 10:00:00+00:00,12,767,515
2023-02-19 10:30:00+00:00,13,779,554
2023-02-19 11:00:00+00:00,13,51,350
2023-02-19 11:30:00+00:00,13,0,277
2023-02-19 12:00:00+00:00,14,0,182
2023-02-19 12:30:00+00:00,14,16,247
2023-02-19 13:00:00+00:00,14,174,392
2023-02-19 13:30:00+00:00,14,36,304
2023-02-19 14:00:00+00:00,14,107,305
2023-02-19 14:30:00+00:00,14,1,167
2023-02-19 15:00:00+00:00,14,0,75
2023-02-19 15:30:00+00:00,14,0,90
2023-02-19 16:00:00+00:00,14,102,89
2023-02-19 16:30:00+00:00,14,176,47
2023-02-19 17:00:00+00:00,13,0,2
2023-02-19 17:30:00+00:00,13,0,0
2023-02-19 18:00:00+00:00,13,0,0
2023-02-19 18:30:00+00:00,12,0,0
2023-02-19 19:00:00+00:00,12,0,0
2023-02-19 19:30:00+00:00,12,0,0
2023-02-19 20:00:00+00:00,12,0,0
2023-02-19 20:30:00+00:00,11,0,0
2023-02-19 21:00:00+00:00,11,0,0
2023-02-19 21:30:00+00:00,11,0,0
2023-02-19 22:00:00+00:00,11,0,0
2023-02-19 22:30:00+00:00,11,0,0
2023-02-19 23:00:00+00:00,10,0,0
2023-02-19 23:30:00+00:00,10,0,0
2023-02-20 00:00:00+00:00,10,0,0
2023-02-20 00:30:00+00:00,9,0,0
2023-02-20 01:00:00+00:00,9,0,0
2023-02-20 01:30:00+00:00,9,0,0
2023-02-20 02:00:00+00:00,9,0,0
2023-02-20 02:30:00+00:00,9,0,0
2023-02-20 03:00:00+00:00,9,0,0
2023-02-20 03:30:00+00:00,8,0,0
2023-02-20 04:00:00+00:00,8,0,0
2023-02-20 04:30:00+00:00,8,0,0
2023-02-20 05:00:00+00:00,8,0,0
2023-02-20 05:30:00+00:00,8,0,0
2023-02-20 06:00:00+00:00,8,0,0
2023-02-20 06:30:00+00:00,8,3,12
2023-02-20 07:00:00+00:00,8,129,69
2023-02-20 07:30:00+00:00,8,290,145
2023-02-20 08:00:00+00:00,9,627,251
2023-02-20 08:30:00+00:00,10,732,338
2023-02-20 09:00:00+00:00,11,782,413
2023-02-20 09:30:00+00:00,12,816,479
2023-02-20 10:00:00+00:00,13,839,532
2023-02-20 10:30:00+00:00,13,856,572
2023-02-20 11:00:00+00:00,14,865,598
2023-02-20 11:30:00+00:00,15,847,605
2023-02-20 12:00:00+00:00,15,727,575
2023-02-20 12:30:00+00:00,15,214,427
2023-02-20 13:00:00+00:00,16,178,395
2023-02-20 13:30:00+00:00,16,392,417
2023-02-20 14:00:00+00:00,16,743,444
2023-02-20 14:30:00+00:00,16,718,378
2023-02-20 15:00:00+00:00,15,659,300
2023-02-20 15:30:00+00:00,15,579,216
2023-02-20 16:00:00+00:00,15,452,131
2023-02-20 16:30:00+00:00,14,227,52
2023-02-20 17:00:00+00:00,14,7,4
2023-02-20 17:30:00+00:00,13,0,0
2023-02-20 18:00:00+00:00,13,0,0
2023-02-20 18:30:00+00:00,13,0,0
2023-02-20 19:00:00+00:00,12,0,0
2023-02-20 19:30:00+00:00,12,0,0
2023-02-20 20:00:00+00:00,12,0,0
2023-02-20 20:30:00+00:00,11,0,0
2023-02-20 21:00:00+00:00,10,0,0
2023-02-20 21:30:00+00:00,10,0,0
2023-02-20 22:00:00+00:00,9,0,0
2023-02-20 22:30:00+00:00,9,0,0
2023-02-20 23:00:00+00:00,9,0,0
2023-02-20 23:30:00+00:00,9,0,0
2023-02-21 00:00:00+00:00,9,0,0
2023-02-21 00:30:00+00:00,9,0,0
2023-02-21 01:00:00+00:00,9,0,0
2023-02-21 01:30:00+00:00,9,0,0
2023-02-21 02:00:00+00:00,9,0,0
2023-02-21 02:30:00+00:00,9,0,0
2023-02-21 03:00:00+00:00,9,0,0
2023-02-21 03:30:00+00:00,8,0,0
2023-02-21 04:00:00+00:00,8,0,0
2023-02-21 04:30:00+00:00,8,0,0
2023-02-21 05:00:00+00:00,8,0,0
2023-02-21 05:30:00+00:00,8,0,0
2023-02-21 06:00:00+00:00,8,0,0
2023-02-21 06:30:00+00:00,8,0,5
2023-02-21 07:00:00+00:00,8,0,26
2023-02-21 07:30:00+00:00,9,0,88
2023-02-21 08:00:00+00:00,9,38,171
2023-02-21 08:30:00+00:00,10,200,258
2023-02-21 09:00:00+00:00,10,70,277
2023-02-21 09:30:00+00:00,11,15,264
2023-02-21 10:00:00+00:00,12,0,268
2023-02-21 10:30:00+00:00,12,119,388
2023-02-21 11:00:00+00:00,13,0,251
2023-02-21 11:30:00+00:00,14,0,150
2023-02-21 12:00:00+00:00,14,0,122
2023-02-21 12:30:00+00:00,14,0,110
2023-02-21 13:00:00+00:00,14,0,165
2023-02-21 13:30:00+00:00,14,0,202
2023-02-21 14:00:00+00:00,14,0,170
2023-02-21 14:30:00+00:00,14,0,92
2023-02-21 15:00:00+00:00,14,0,74
2023-02-21 15:30:00+00:00,14,0,80
2023-02-21 16:00:00+00:00,14,0,76
2023-02-21 16:30:00+00:00,14,21,42
2023-02-21 17:00:00+00:00,14,0,4
2023-02-21 17:30:00+00:00,13,0,0
2023-02-21 18:00:00+00:00,13,0,0
2023-02-21 18:30:00+00:00,13,0,0
2023-02-21 19:00:00+00:00,12,0,0
2023-02-21 19:30:00+00:00,12,0,0
2023-02-21 20:00:00+00:00,12,0,0
2023-02-21 20:30:00+00:00,12,0,0
2023-02-21 21:00:00+00:00,12,0,0
2023-02-21 21:30:00+00:00,12,0,0
2023-02-21 22:00:00+00:00,11,0,0
2023-02-21 22:30:00+00:00,11,0,0
2023-02-21 23:00:00+00:00,10,0,0
2023-02-21 23:30:00+00:00,10,0,0
2023-02-22 00:00:00+00:00,10,0,0
2023-02-22 00:30:00+00:00,10,0,0
2023-02-22 01:00:00+00:00,10,0,0
2023-02-22 01:30:00+00:00,10,0,0
2023-02-22 02:00:00+00:00,10,0,0
2023-02-22 02:30:00+00:00,10,0,0
2023-02-22 03:00:00+00:00,9,0,0
2023-02-22 03:30:00+00:00,9,0,0
2023-02-22 04:00:00+00:00,9,0,0
2023-02-22 04:30:00+00:00,9,0,0
2023-02-22 05:00:00+00:00,9,0,0
2023-02-22 05:30:00+00:00,9,0,0
2023-02-22 06:00:00+00:00,9,0,0
2023-02-22 06:30:00+00:00,9,0,5
2023-02-22 07:00:00+00:00,9,0,27
2023-02-22 07:30:00+00:00,9,0,70
2023-02-22 08:00:00+00:00,10,16,164
2023-02-22 08:30:00+00:00,11,23,202
2023-02-22 09:00:00+00:00,12,527,380
2023-02-22 09:30:00+00:00,12,478,423
2023-02-22 10:00:00+00:00,13,572,489
2023-02-22 10:30:00+00:00,14,491,503
2023-02-22 11:00:00+00:00,14,203,447
2023-02-22 11:30:00+00:00,14,316,487
2023-02-22 12:00:00+00:00,15,31,336
2023-02-22 12:30:00+00:00,15,223,407
2023-02-22 13:00:00+00:00,15,585,515
2023-02-22 13:30:00+00:00,15,561,470
2023-02-22 14:00:00+00:00,15,527,413
2023-02-22 14:30:00+00:00,15,476,344
2023-02-22 15:00:00+00:00,15,413,269
2023-02-22 15:30:00+00:00,15,327,190
2023-02-22 16:00:00+00:00,15,210,111
2023-02-22 16:30:00+00:00,14,70,45
2023-02-22 17:00:00+00:00,14,1,4
2023-02-22 17:30:00+00:00,13,0,0
2023-02-22 18:00:00+00:00,12,0,0
2023-02-22 18:30:00+00:00,12,0,0
2023-02-22 19:00:00+00:00,12,0,0
2023-02-22 19:30:00+00:00,12,0,0
2023-02-22 20:00:00+00:00,11,0,0
2023-02-22 20:30:00+00:00,11,0,0
2023-02-22 21:00:00+00:00,10,0,0
2023-02-22 21:30:00+00:00,10,0,0
2023-02-22 22:00:00+00:00,10,0,0
2023-02-22 22:30:00+00:00,10,0,0
2023-02-22 23:00:00+00:00,10,0,0
2023-02-22 23:30:00+00:00,9,0,0
2023-02-23 00:00:00+00:00,9,0,0
2023-02-23 00:30:00+00:00,9,0,0
2023-02-23 01:00:00+00:00,9,0,0
2023-02-23 01:30:00+00:00,9,0,0
2023-02-23 02:00:00+00:00,8,0,0
2023-02-23 02:30:00+00:00,8,0,0
2023-02-23 03:00:00+00:00,9,0,0
2023-02-23 03:30:00+00:00,9,0,0
2023-02-23 04:00:00+00:00,8,0,0
2023-02-23 04:30:00+00:00,8,0,0
2023-02-23 05:00:00+00:00,8,0,0
2023-02-23 05:30:00+00:00,8,0,0
2023-02-23 06:00:00+00:00,8,0,0
2023-02-23 06:30:00+00:00,8,5,8
2023-02-23 07:00:00+00:00,8,100,69
2023-02-23 07:30:00+00:00,8,229,141
2023-02-23 08:00:00+00:00,9,340,221
2023-02-23 08:30:00+00:00,10,427,302
2023-02-23 09:00:00+00:00,11,504,379
2023-02-23 09:30:00+00:00,12,576,450
2023-02-23 10:00:00+00:00,13,576,495
2023-02-23 10:30:00+00:00,14,13,330
2023-02-23 11:00:00+00:00,14,0,315
2023-02-23 11:30:00+00:00,14,0,241
2023-02-23 12:00:00+00:00,14,0,218
2023-02-23 12:30:00+00:00,14,0,234
2023-02-23 13:00:00+00:00,15,0,290
2023-02-23 13:30:00+00:00,15,0,268
2023-02-23 14:00:00+00:00,15,0,262
2023-02-23 14:30:00+00:00,15,0,235
2023-02-23 15:00:00+00:00,15,0,170
2023-02-23 15:30:00+00:00,15,0,122
2023-02-23 16:00:00+00:00,14,121,102
